attr	pg_stat_subscription	8	last_msg_send_time	1184	8	f	f
attr	pg_stat_subscription	9	last_msg_receipt_time	1184	8	f	f
attr	pg_stat_subscription	10	latest_end_lsn	3220	8	f	f
attr	pg_stat_subscription	11	latest_end_time	1184	8	f	f
rel	pg_replication_slots	12261	12261	12264	12263	2249	v	21
attr	pg_replication_slots	1	slot_name	19	64	f	f
attr	pg_replication_slots	2	plugin	19	64	f	f
attr	pg_replication_slots	3	slot_type	25	-1	f	f
attr	pg_replication_slots	4	datoid	26	4	f	f
attr	pg_replication_slots	5	database	19	64	f	f
attr	pg_replication_slots	6	temporary	16	1	f	f
attr	pg_replication_slots	7	active	16	1	f	f
attr	pg_replication_slots	8	active_pid	23	4	f	f
attr	pg_replication_slots	9	xmin	28	4	f	f
attr	pg_replication_slots	10	catalog_xmin	28	4	f	f
attr	pg_replication_slots	11	restart_lsn	3220	8	f	f
attr	pg_replication_slots	12	confirmed_flush_lsn	3220	8	f	f
attr	pg_replication_slots	13	wal_status	25	-1	f	f
attr	pg_replication_slots	14	safe_wal_size	20	8	f	f
attr	pg_replication_slots	15	two_phase	16	1	f	f
attr	pg_replication_slots	16	two_phase_at	3220	8	f	f
attr	pg_replication_slots	17	inactive_since	1184	8	f	f
attr	pg_replication_slots	18	conflicting	16	1	f	f
attr	pg_replication_slots	19	invalidation_reason	25	-1	f	f
attr	pg_replication_slots	20	failover	16	1	f	f
attr	pg_replication_slots	21	synced	16	1	f	f
rel	pg_stat_replication_slots	12266	12266	12269	12268	2249	v	10
attr	pg_stat_replication_slots	1	slot_name	25	-1	f	f
attr	pg_stat_replication_slots	2	spill_txns	20	8	f	f
attr	pg_stat_replication_slots	3	spill_count	20	8	f	f
attr	pg_stat_replication_slots	4	spill_bytes	20	8	f	f
attr	pg_stat_replication_slots	5	stream_txns	20	8	f	f
attr	pg_stat_replication_slots	6	stream_count	20	8	f	f
attr	pg_stat_replication_slots	7	stream_bytes	20	8	f	f
attr	pg_stat_replication_slots	8	total_txns	20	8	f	f
attr	pg_stat_replication_slots	9	total_bytes	20	8	f	f
attr	pg_stat_replication_slots	10	stats_reset	1184	8	f	f
