attr	routine_sequence_usage	8	sequence_schema	13292	64	f	f
attr	routine_sequence_usage	9	sequence_name	13292	64	f	f
rel	routine_table_usage	13437	13437	13440	13439	2249	v	9
attr	routine_table_usage	1	specific_catalog	13292	64	f	f
attr	routine_table_usage	2	specific_schema	13292	64	f	f
attr	routine_table_usage	3	specific_name	13292	64	f	f
attr	routine_table_usage	4	routine_catalog	13292	64	f	f
attr	routine_table_usage	5	routine_schema	13292	64	f	f
attr	routine_table_usage	6	routine_name	13292	64	f	f
attr	routine_table_usage	7	table_catalog	13292	64	f	f
attr	routine_table_usage	8	table_schema	13292	64	f	f
attr	routine_table_usage	9	table_name	13292	64	f	f
rel	schemata	13447	13447	13450	13449	2249	v	7
attr	schemata	1	catalog_name	13292	64	f	f
attr	schemata	2	schema_name	13292	64	f	f
attr	schemata	3	schema_owner	13292	64	f	f
attr	schemata	4	default_character_set_catalog	13292	64	f	f
attr	schemata	5	default_character_set_schema	13292	64	f	f
attr	schemata	6	default_character_set_name	13292	64	f	f
attr	schemata	7	sql_path	13290	-1	f	f
rel	table_constraints	13476	13476	13479	13478	2249	v	11
attr	table_constraints	1	constraint_catalog	13292	64	f	f
attr	table_constraints	2	constraint_schema	13292	64	f	f
attr	table_constraints	3	constraint_name	13292	64	f	f
attr	table_constraints	4	table_catalog	13292	64	f	f
attr	table_constraints	5	table_schema	13292	64	f	f
attr	table_constraints	6	table_name	13292	64	f	f
attr	table_constraints	7	constraint_type	13290	-1	f	f
attr	table_constraints	8	is_deferrable	13300	-1	f	f
attr	table_constraints	9	initially_deferred	13300	-1	f	f
attr	table_constraints	10	enforced	13300	-1	f	f
attr	table_constraints	11	nulls_distinct	13300	-1	f	f
rel	table_privileges	13481	13481	13484	13483	2249	v	8
attr	table_privileges	1	grantor	13292	64	f	f
attr	table_privileges	2	grantee	13292	64	f	f
attr	table_privileges	3	table_catalog	13292	64	f	f
attr	table_privileges	4	table_schema	13292	64	f	f
attr	table_privileges	5	table_name	13292	64	f	f
attr	table_privileges	6	privilege_type	13290	-1	f	f
attr	table_privileges	7	is_grantable	13300	-1	f	f
attr	table_privileges	8	with_hierarchy	13300	-1	f	f
rel	tables	13490	13490	13493	13492	2249	v	12
attr	tables	1	table_catalog	13292	64	f	f
attr	tables	2	table_schema	13292	64	f	f
attr	tables	3	table_name	13292	64	f	f
attr	tables	4	table_type	13290	-1	f	f
attr	tables	5	self_referencing_column_name	13292	64	f	f
attr	tables	6	reference_generation	13290	-1	f	f
attr	tables	7	user_defined_type_catalog	13292	64	f	f
attr	tables	8	user_defined_type_schema	13292	64	f	f
attr	tables	9	user_defined_type_name	13292	64	f	f
attr	tables	10	is_insertable_into	13300	-1	f	f
attr	tables	11	is_typed	13300	-1	f	f
attr	tables	12	commit_action	13290	-1	f	f
rel	triggers	13505	13505	13508	13507	2249	v	17
attr	triggers	1	trigger_catalog	13292	64	f	f
attr	triggers	2	trigger_schema	13292	64	f	f
attr	triggers	3	trigger_name	13292	64	f	f
attr	triggers	4	event_manipulation	13290	-1	f	f
attr	triggers	5	event_object_catalog	13292	64	f	f
attr	triggers	6	event_object_schema	13292	64	f	f
attr	triggers	7	event_object_table	13292	64	f	f
attr	triggers	8	action_order	13287	4	f	f
attr	triggers	9	action_condition	13290	-1	f	f
attr	triggers	10	action_statement	13290	-1	f	f
attr	triggers	11	action_orientation	13290	-1	f	f
attr	triggers	12	action_timing	13290	-1	f	f
attr	triggers	13	action_reference_old_table	13292	64	f	f
attr	triggers	14	action_reference_new_table	13292	64	f	f
attr	triggers	15	action_reference_old_row	13292	64	f	f
attr	triggers	16	action_reference_new_row	13292	64	f	f
attr	triggers	17	created	13298	8	f	f
rel	udt_privileges	13510	13510	13513	13512	2249	v	7
attr	udt_privileges	1	grantor	13292	64	f	f
attr	udt_privileges	2	grantee	13292	64	f	f
attr	udt_privileges	3	udt_catalog	13292	64	f	f
attr	udt_privileges	4	udt_schema	13292	64	f	f
attr	udt_privileges	5	udt_name	13292	64	f	f
attr	udt_privileges	6	privilege_type	13290	-1	f	f
attr	udt_privileges	7	is_grantable	13300	-1	f	f
rel	user_defined_types	13528	13528	13531	13530	2249	v	29
attr	user_defined_types	1	user_defined_type_catalog	13292	64	f	f
attr	user_defined_types	2	user_defined_type_schema	13292	64	f	f
attr	user_defined_types	3	user_defined_type_name	13292	64	f	f
attr	user_defined_types	4	user_defined_type_category	13290	-1	f	f
attr	user_defined_types	5	is_instantiable	13300	-1	f	f
attr	user_defined_types	6	is_final	13300	-1	f	f
attr	user_defined_types	7	ordering_form	13290	-1	f	f
attr	user_defined_types	8	ordering_category	13290	-1	f	f
attr	user_defined_types	9	ordering_routine_catalog	13292	64	f	f
attr	user_defined_types	10	ordering_routine_schema	13292	64	f	f
attr	user_defined_types	11	ordering_routine_name	13292	64	f	f
attr	user_defined_types	12	reference_type	13290	-1	f	f
attr	user_defined_types	13	data_type	13290	-1	f	f
attr	user_defined_types	14	character_maximum_length	13287	4	f	f
attr	user_defined_types	15	character_octet_length	13287	4	f	f
attr	user_defined_types	16	character_set_catalog	13292	64	f	f
attr	user_defined_types	17	character_set_schema	13292	64	f	f
attr	user_defined_types	18	character_set_name	13292	64	f	f
attr	user_defined_types	19	collation_catalog	13292	64	f	f
attr	user_defined_types	20	collation_schema	13292	64	f	f
attr	user_defined_types	21	collation_name	13292	64	f	f
attr	user_defined_types	22	numeric_precision	13287	4	f	f
attr	user_defined_types	23	numeric_precision_radix	13287	4	f	f
attr	user_defined_types	24	numeric_scale	13287	4	f	f
attr	user_defined_types	25	datetime_precision	13287	4	f	f
attr	user_defined_types	26	interval_type	13290	-1	f	f
attr	user_defined_types	27	interval_precision	13287	4	f	f
attr	user_defined_types	28	source_dtd_identifier	13292	64	f	f
attr	user_defined_types	29	ref_dtd_identifier	13292	64	f	f
rel	view_column_usage	13533	13533	13536	13535	2249	v	7
attr	view_column_usage	1	view_catalog	13292	64	f	f
attr	view_column_usage	2	view_schema	13292	64	f	f
attr	view_column_usage	3	view_name	13292	64	f	f
attr	view_column_usage	4	table_catalog	13292	64	f	f
attr	view_column_usage	5	table_schema	13292	64	f	f
attr	view_column_usage	6	table_name	13292	64	f	f
attr	view_column_usage	7	column_name	13292	64	f	f
rel	view_routine_usage	13538	13538	13541	13540	2249	v	6
attr	view_routine_usage	1	table_catalog	13292	64	f	f
attr	view_routine_usage	2	table_schema	13292	64	f	f
attr	view_routine_usage	3	table_name	13292	64	f	f
attr	view_routine_usage	4	specific_catalog	13292	64	f	f
attr	view_routine_usage	5	specific_schema	13292	64	f	f
attr	view_routine_usage	6	specific_name	13292	64	f	f
rel	view_table_usage	13543	13543	13546	13545	2249	v	6
attr	view_table_usage	1	view_catalog	13292	64	f	f
attr	view_table_usage	2	view_schema	13292	64	f	f
attr	view_table_usage	3	view_name	13292	64	f	f
attr	view_table_usage	4	table_catalog	13292	64	f	f
attr	view_table_usage	5	table_schema	13292	64	f	f
attr	view_table_usage	6	table_name	13292	64	f	f
rel	views	13548	13548	13551	13550	2249	v	10
attr	views	1	table_catalog	13292	64	f	f
attr	views	2	table_schema	13292	64	f	f
attr	views	3	table_name	13292	64	f	f
attr	views	4	view_definition	13290	-1	f	f
attr	views	5	check_option	13290	-1	f	f
attr	views	6	is_updatable	13300	-1	f	f
attr	views	7	is_insertable_into	13300	-1	f	f
attr	views	8	is_trigger_updatable	13300	-1	f	f
attr	views	9	is_trigger_deletable	13300	-1	f	f
attr	views	10	is_trigger_insertable_into	13300	-1	f	f
rel	_pg_foreign_table_columns	13563	13563	13566	13565	2249	v	4
attr	_pg_foreign_table_columns	1	nspname	19	64	f	f
attr	_pg_foreign_table_columns	2	relname	19	64	f	f
attr	_pg_foreign_table_columns	3	attname	19	64	f	f
attr	_pg_foreign_table_columns	4	attfdwoptions	1009	-1	f	f
rel	_pg_foreign_data_wrappers	13572	13572	13575	13574	2249	v	7
attr	_pg_foreign_data_wrappers	1	oid	26	4	f	f
attr	_pg_foreign_data_wrappers	2	fdwowner	26	4	f	f
attr	_pg_foreign_data_wrappers	3	fdwoptions	1009	-1	f	f
attr	_pg_foreign_data_wrappers	4	foreign_data_wrapper_catalog	13292	64	f	f
attr	_pg_foreign_data_wrappers	5	foreign_data_wrapper_name	13292	64	f	f
attr	_pg_foreign_data_wrappers	6	authorization_identifier	13292	64	f	f
attr	_pg_foreign_data_wrappers	7	foreign_data_wrapper_language	13290	-1	f	f
rel	_pg_foreign_servers	13584	13584	13587	13586	2249	v	9
attr	_pg_foreign_servers	1	oid	26	4	f	f
attr	_pg_foreign_servers	2	srvoptions	1009	-1	f	f
attr	_pg_foreign_servers	3	foreign_server_catalog	13292	64	f	f
attr	_pg_foreign_servers	4	foreign_server_name	13292	64	f	f
attr	_pg_foreign_servers	5	foreign_data_wrapper_catalog	13292	64	f	f
attr	_pg_foreign_servers	6	foreign_data_wrapper_name	13292	64	f	f
attr	_pg_foreign_servers	7	foreign_server_type	13290	-1	f	f
attr	_pg_foreign_servers	8	foreign_server_version	13290	-1	f	f
attr	_pg_foreign_servers	9	authorization_identifier	13292	64	f	f
rel	_pg_foreign_tables	13596	13596	13599	13598	2249	v	7
attr	_pg_foreign_tables	1	foreign_table_catalog	13292	64	f	f
attr	_pg_foreign_tables	2	foreign_table_schema	13292	64	f	f
attr	_pg_foreign_tables	3	foreign_table_name	13292	64	f	f
attr	_pg_foreign_tables	4	ftoptions	1009	-1	f	f
attr	_pg_foreign_tables	5	foreign_server_catalog	13292	64	f	f
attr	_pg_foreign_tables	6	foreign_server_name	13292	64	f	f
attr	_pg_foreign_tables	7	authorization_identifier	13292	64	f	f
