 s_store_name1 |   s_store_id1    | d_week_seq1 |        ?column?        |      ?column?      |      ?column?      |        ?column?        |      ?column?      |        ?column?        |        ?column?        
 able          | AAAAAAAACAAAAAAA |        5197 |     2.0607353127810670 | 1.0998257097720332 | 1.3453299853601715 | 0.90771528006396087100 | 1.0107844905890880 | 0.87555091185410334347 | 0.51975779730220825584
 able          | AAAAAAAACAAAAAAA |        5197 |     2.0607353127810670 | 1.0998257097720332 | 1.3453299853601715 | 0.90771528006396087100 | 1.0107844905890880 | 0.87555091185410334347 | 0.51975779730220825584
 able          | AAAAAAAACAAAAAAA |        5197 |     2.0607353127810670 | 1.0998257097720332 | 1.3453299853601715 | 0.90771528006396087100 | 1.0107844905890880 | 0.87555091185410334347 | 0.51975779730220825584
 able          | AAAAAAAACAAAAAAA |        5197 |     2.0607353127810670 | 1.0998257097720332 | 1.3453299853601715 | 0.90771528006396087100 | 1.0107844905890880 | 0.87555091185410334347 | 0.51975779730220825584
 able          | AAAAAAAACAAAAAAA |        5197 |     2.0607353127810670 | 1.0998257097720332 | 1.3453299853601715 | 0.90771528006396087100 | 1.0107844905890880 | 0.87555091185410334347 | 0.51975779730220825584
 able          | AAAAAAAACAAAAAAA |        5197 |     2.0607353127810670 | 1.0998257097720332 | 1.3453299853601715 | 0.90771528006396087100 | 1.0107844905890880 | 0.87555091185410334347 | 0.51975779730220825584
 able          | AAAAAAAACAAAAAAA |        5197 |     2.0607353127810670 | 1.0998257097720332 | 1.3453299853601715 | 0.90771528006396087100 | 1.0107844905890880 | 0.87555091185410334347 | 0.51975779730220825584
 able          | AAAAAAAACAAAAAAA |        5197 |     2.0607353127810670 | 1.0998257097720332 | 1.3453299853601715 | 0.90771528006396087100 | 1.0107844905890880 | 0.87555091185410334347 | 0.51975779730220825584
 able          | AAAAAAAACAAAAAAA |        5197 |     2.0607353127810670 | 1.0998257097720332 | 1.3453299853601715 | 0.90771528006396087100 | 1.0107844905890880 | 0.87555091185410334347 | 0.51975779730220825584
 able          | AAAAAAAACAAAAAAA |        5197 |     2.0607353127810670 | 1.0998257097720332 | 1.3453299853601715 | 0.90771528006396087100 | 1.0107844905890880 | 0.87555091185410334347 | 0.51975779730220825584
 able          | AAAAAAAACAAAAAAA |        5197 |     2.0607353127810670 | 1.0998257097720332 | 1.3453299853601715 | 0.90771528006396087100 | 1.0107844905890880 | 0.87555091185410334347 | 0.51975779730220825584
 able          | AAAAAAAACAAAAAAA |        5197 |     2.0607353127810670 | 1.0998257097720332 | 1.3453299853601715 | 0.90771528006396087100 | 1.0107844905890880 | 0.87555091185410334347 | 0.51975779730220825584
 able          | AAAAAAAACAAAAAAA |        5197 |     2.0607353127810670 | 1.0998257097720332 | 1.3453299853601715 | 0.90771528006396087100 | 1.0107844905890880 | 0.87555091185410334347 | 0.51975779730220825584
 able          | AAAAAAAACAAAAAAA |        5197 |     2.0607353127810670 | 1.0998257097720332 | 1.3453299853601715 | 0.90771528006396087100 | 1.0107844905890880 | 0.87555091185410334347 | 0.51975779730220825584
 able          | AAAAAAAACAAAAAAA |        5197 |     2.0607353127810670 | 1.0998257097720332 | 1.3453299853601715 | 0.90771528006396087100 | 1.0107844905890880 | 0.87555091185410334347 | 0.51975779730220825584
 able          | AAAAAAAACAAAAAAA |        5197 |     2.0607353127810670 | 1.0998257097720332 | 1.3453299853601715 | 0.90771528006396087100 | 1.0107844905890880 | 0.87555091185410334347 | 0.51975779730220825584
 able          | AAAAAAAACAAAAAAA |        5197 |     2.0607353127810670 | 1.0998257097720332 | 1.3453299853601715 | 0.90771528006396087100 | 1.0107844905890880 | 0.87555091185410334347 | 0.51975779730220825584
 able          | AAAAAAAACAAAAAAA |        5197 |     2.0607353127810670 | 1.0998257097720332 | 1.3453299853601715 | 0.90771528006396087100 | 1.0107844905890880 | 0.87555091185410334347 | 0.51975779730220825584
 able          | AAAAAAAACAAAAAAA |        5197 |     2.0607353127810670 | 1.0998257097720332 | 1.3453299853601715 | 0.90771528006396087100 | 1.0107844905890880 | 0.87555091185410334347 | 0.51975779730220825584
 able          | AAAAAAAACAAAAAAA |        5198 |     1.1076545790465630 | 1.6647309240664476 | 1.0893856211311935 |     1.0862210338143572 | 1.2370098681337874 | 0.90732099733563652407 |     1.1971792514619196
 able          | AAAAAAAACAAAAAAA |        5198 |     1.1076545790465630 | 1.6647309240664476 | 1.0893856211311935 |     1.0862210338143572 | 1.2370098681337874 | 0.90732099733563652407 |     1.1971792514619196
 able          | AAAAAAAACAAAAAAA |        5198 |     1.1076545790465630 | 1.6647309240664476 | 1.0893856211311935 |     1.0862210338143572 | 1.2370098681337874 | 0.90732099733563652407 |     1.1971792514619196
 able          | AAAAAAAACAAAAAAA |        5198 |     1.1076545790465630 | 1.6647309240664476 | 1.0893856211311935 |     1.0862210338143572 | 1.2370098681337874 | 0.90732099733563652407 |     1.1971792514619196
 able          | AAAAAAAACAAAAAAA |        5198 |     1.1076545790465630 | 1.6647309240664476 | 1.0893856211311935 |     1.0862210338143572 | 1.2370098681337874 | 0.90732099733563652407 |     1.1971792514619196
 able          | AAAAAAAACAAAAAAA |        5198 |     1.1076545790465630 | 1.6647309240664476 | 1.0893856211311935 |     1.0862210338143572 | 1.2370098681337874 | 0.90732099733563652407 |     1.1971792514619196
 able          | AAAAAAAACAAAAAAA |        5198 |     1.1076545790465630 | 1.6647309240664476 | 1.0893856211311935 |     1.0862210338143572 | 1.2370098681337874 | 0.90732099733563652407 |     1.1971792514619196
 able          | AAAAAAAACAAAAAAA |        5198 |     1.1076545790465630 | 1.6647309240664476 | 1.0893856211311935 |     1.0862210338143572 | 1.2370098681337874 | 0.90732099733563652407 |     1.1971792514619196
 able          | AAAAAAAACAAAAAAA |        5198 |     1.1076545790465630 | 1.6647309240664476 | 1.0893856211311935 |     1.0862210338143572 | 1.2370098681337874 | 0.90732099733563652407 |     1.1971792514619196
 able          | AAAAAAAACAAAAAAA |        5198 |     1.1076545790465630 | 1.6647309240664476 | 1.0893856211311935 |     1.0862210338143572 | 1.2370098681337874 | 0.90732099733563652407 |     1.1971792514619196
 able          | AAAAAAAACAAAAAAA |        5198 |     1.1076545790465630 | 1.6647309240664476 | 1.0893856211311935 |     1.0862210338143572 | 1.2370098681337874 | 0.90732099733563652407 |     1.1971792514619196
 able          | AAAAAAAACAAAAAAA |        5198 |     1.1076545790465630 | 1.6647309240664476 | 1.0893856211311935 |     1.0862210338143572 | 1.2370098681337874 | 0.90732099733563652407 |     1.1971792514619196
 able          | AAAAAAAACAAAAAAA |        5198 |     1.1076545790465630 | 1.6647309240664476 | 1.0893856211311935 |     1.0862210338143572 | 1.2370098681337874 | 0.90732099733563652407 |     1.1971792514619196
 able          | AAAAAAAACAAAAAAA |        5198 |     1.1076545790465630 | 1.6647309240664476 | 1.0893856211311935 |     1.0862210338143572 | 1.2370098681337874 | 0.90732099733563652407 |     1.1971792514619196
 able          | AAAAAAAACAAAAAAA |        5198 |     1.1076545790465630 | 1.6647309240664476 | 1.0893856211311935 |     1.0862210338143572 | 1.2370098681337874 | 0.90732099733563652407 |     1.1971792514619196
 able          | AAAAAAAACAAAAAAA |        5198 |     1.1076545790465630 | 1.6647309240664476 | 1.0893856211311935 |     1.0862210338143572 | 1.2370098681337874 | 0.90732099733563652407 |     1.1971792514619196
 able          | AAAAAAAACAAAAAAA |        5198 |     1.1076545790465630 | 1.6647309240664476 | 1.0893856211311935 |     1.0862210338143572 | 1.2370098681337874 | 0.90732099733563652407 |     1.1971792514619196
 able          | AAAAAAAACAAAAAAA |        5198 |     1.1076545790465630 | 1.6647309240664476 | 1.0893856211311935 |     1.0862210338143572 | 1.2370098681337874 | 0.90732099733563652407 |     1.1971792514619196
 able          | AAAAAAAACAAAAAAA |        5198 |     1.1076545790465630 | 1.6647309240664476 | 1.0893856211311935 |     1.0862210338143572 | 1.2370098681337874 | 0.90732099733563652407 |     1.1971792514619196
 able          | AAAAAAAACAAAAAAA |        5198 |     1.1076545790465630 | 1.6647309240664476 | 1.0893856211311935 |     1.0862210338143572 | 1.2370098681337874 | 0.90732099733563652407 |     1.1971792514619196
 able          | AAAAAAAACAAAAAAA |        5198 |     1.1076545790465630 | 1.6647309240664476 | 1.0893856211311935 |     1.0862210338143572 | 1.2370098681337874 | 0.90732099733563652407 |     1.1971792514619196
 able          | AAAAAAAACAAAAAAA |        5198 |     1.1076545790465630 | 1.6647309240664476 | 1.0893856211311935 |     1.0862210338143572 | 1.2370098681337874 | 0.90732099733563652407 |     1.1971792514619196
 able          | AAAAAAAACAAAAAAA |        5198 |     1.1076545790465630 | 1.6647309240664476 | 1.0893856211311935 |     1.0862210338143572 | 1.2370098681337874 | 0.90732099733563652407 |     1.1971792514619196
 able          | AAAAAAAACAAAAAAA |        5198 |     1.1076545790465630 | 1.6647309240664476 | 1.0893856211311935 |     1.0862210338143572 | 1.2370098681337874 | 0.90732099733563652407 |     1.1971792514619196
 able          | AAAAAAAACAAAAAAA |        5198 |     1.1076545790465630 | 1.6647309240664476 | 1.0893856211311935 |     1.0862210338143572 | 1.2370098681337874 | 0.90732099733563652407 |     1.1971792514619196
 able          | AAAAAAAACAAAAAAA |        5198 |     1.1076545790465630 | 1.6647309240664476 | 1.0893856211311935 |     1.0862210338143572 | 1.2370098681337874 | 0.90732099733563652407 |     1.1971792514619196
 able          | AAAAAAAACAAAAAAA |        5198 |     1.1076545790465630 | 1.6647309240664476 | 1.0893856211311935 |     1.0862210338143572 | 1.2370098681337874 | 0.90732099733563652407 |     1.1971792514619196
 able          | AAAAAAAACAAAAAAA |        5198 |     1.1076545790465630 | 1.6647309240664476 | 1.0893856211311935 |     1.0862210338143572 | 1.2370098681337874 | 0.90732099733563652407 |     1.1971792514619196
 able          | AAAAAAAACAAAAAAA |        5198 |     1.1076545790465630 | 1.6647309240664476 | 1.0893856211311935 |     1.0862210338143572 | 1.2370098681337874 | 0.90732099733563652407 |     1.1971792514619196
 able          | AAAAAAAACAAAAAAA |        5198 |     1.1076545790465630 | 1.6647309240664476 | 1.0893856211311935 |     1.0862210338143572 | 1.2370098681337874 | 0.90732099733563652407 |     1.1971792514619196
 able          | AAAAAAAACAAAAAAA |        5198 |     1.1076545790465630 | 1.6647309240664476 | 1.0893856211311935 |     1.0862210338143572 | 1.2370098681337874 | 0.90732099733563652407 |     1.1971792514619196
 able          | AAAAAAAACAAAAAAA |        5198 |     1.1076545790465630 | 1.6647309240664476 | 1.0893856211311935 |     1.0862210338143572 | 1.2370098681337874 | 0.90732099733563652407 |     1.1971792514619196
 able          | AAAAAAAACAAAAAAA |        5198 |     1.1076545790465630 | 1.6647309240664476 | 1.0893856211311935 |     1.0862210338143572 | 1.2370098681337874 | 0.90732099733563652407 |     1.1971792514619196
 able          | AAAAAAAACAAAAAAA |        5198 |     1.1076545790465630 | 1.6647309240664476 | 1.0893856211311935 |     1.0862210338143572 | 1.2370098681337874 | 0.90732099733563652407 |     1.1971792514619196
 able          | AAAAAAAACAAAAAAA |        5198 |     1.1076545790465630 | 1.6647309240664476 | 1.0893856211311935 |     1.0862210338143572 | 1.2370098681337874 | 0.90732099733563652407 |     1.1971792514619196
 able          | AAAAAAAACAAAAAAA |        5198 |     1.1076545790465630 | 1.6647309240664476 | 1.0893856211311935 |     1.0862210338143572 | 1.2370098681337874 | 0.90732099733563652407 |     1.1971792514619196
 able          | AAAAAAAACAAAAAAA |        5198 |     1.1076545790465630 | 1.6647309240664476 | 1.0893856211311935 |     1.0862210338143572 | 1.2370098681337874 | 0.90732099733563652407 |     1.1971792514619196
 able          | AAAAAAAACAAAAAAA |        5198 |     1.1076545790465630 | 1.6647309240664476 | 1.0893856211311935 |     1.0862210338143572 | 1.2370098681337874 | 0.90732099733563652407 |     1.1971792514619196
 able          | AAAAAAAACAAAAAAA |        5198 |     1.1076545790465630 | 1.6647309240664476 | 1.0893856211311935 |     1.0862210338143572 | 1.2370098681337874 | 0.90732099733563652407 |     1.1971792514619196
 able          | AAAAAAAACAAAAAAA |        5198 |     1.1076545790465630 | 1.6647309240664476 | 1.0893856211311935 |     1.0862210338143572 | 1.2370098681337874 | 0.90732099733563652407 |     1.1971792514619196
 able          | AAAAAAAACAAAAAAA |        5198 |     1.1076545790465630 | 1.6647309240664476 | 1.0893856211311935 |     1.0862210338143572 | 1.2370098681337874 | 0.90732099733563652407 |     1.1971792514619196
 able          | AAAAAAAACAAAAAAA |        5198 |     1.1076545790465630 | 1.6647309240664476 | 1.0893856211311935 |     1.0862210338143572 | 1.2370098681337874 | 0.90732099733563652407 |     1.1971792514619196
 able          | AAAAAAAACAAAAAAA |        5198 |     1.1076545790465630 | 1.6647309240664476 | 1.0893856211311935 |     1.0862210338143572 | 1.2370098681337874 | 0.90732099733563652407 |     1.1971792514619196
 able          | AAAAAAAACAAAAAAA |        5198 |     1.1076545790465630 | 1.6647309240664476 | 1.0893856211311935 |     1.0862210338143572 | 1.2370098681337874 | 0.90732099733563652407 |     1.1971792514619196
 able          | AAAAAAAACAAAAAAA |        5198 |     1.1076545790465630 | 1.6647309240664476 | 1.0893856211311935 |     1.0862210338143572 | 1.2370098681337874 | 0.90732099733563652407 |     1.1971792514619196
 able          | AAAAAAAACAAAAAAA |        5198 |     1.1076545790465630 | 1.6647309240664476 | 1.0893856211311935 |     1.0862210338143572 | 1.2370098681337874 | 0.90732099733563652407 |     1.1971792514619196
 able          | AAAAAAAACAAAAAAA |        5198 |     1.1076545790465630 | 1.6647309240664476 | 1.0893856211311935 |     1.0862210338143572 | 1.2370098681337874 | 0.90732099733563652407 |     1.1971792514619196
 able          | AAAAAAAACAAAAAAA |        5198 |     1.1076545790465630 | 1.6647309240664476 | 1.0893856211311935 |     1.0862210338143572 | 1.2370098681337874 | 0.90732099733563652407 |     1.1971792514619196
 able          | AAAAAAAACAAAAAAA |        5198 |     1.1076545790465630 | 1.6647309240664476 | 1.0893856211311935 |     1.0862210338143572 | 1.2370098681337874 | 0.90732099733563652407 |     1.1971792514619196
 able          | AAAAAAAACAAAAAAA |        5199 | 0.61685091152850639849 | 1.3329008740230271 | 1.1565392060559483 |     1.1742739921512665 | 1.6863413364392796 |     2.2599128255481782 |     1.2471207930457419
 able          | AAAAAAAACAAAAAAA |        5199 | 0.61685091152850639849 | 1.3329008740230271 | 1.1565392060559483 |     1.1742739921512665 | 1.6863413364392796 |     2.2599128255481782 |     1.2471207930457419
(100 rows)

